OrderDate,Year,YearMonth,Category,Seller,ProductID,Orders,Units Sold,GMV,Marketplace Revenue,Take Rate %,AOV
2025-08-10,2025,2025-08,Fitness,Apex Value,Product-041,1,1,47.67,8.32,0.1745,47.67
2025-08-06,2025,2025-08,Kids,Apex Essentials,Product-006,1,1,27.91,4.76,0.1706,27.91
2025-12-19,2025,2025-12,Fitness,Apex Essentials,Product-048,1,1,56.34,9.8,0.1739,56.34
2025-08-07,2025,2025-08,Electronics,Apex Value,Product-045,1,1,68.3,10.01,0.1466,68.3
2025-09-09,2025,2025-09,Kitchen,Apex Outdoor,Product-068,1,1,34.15,3.67,0.1074,34.15
2025-12-15,2025,2025-12,Home,Apex Prime,Product-010,1,2,116.1,17.9,0.1542,116.1
2025-08-17,2025,2025-08,Home,Apex Essentials,Product-073,1,1,31.43,4.36,0.1387,31.43
2025-12-01,2025,2025-12,Fitness,Apex Essentials,Product-078,1,3,126.56,14.15,0.1118,126.56
2025-10-29,2025,2025-10,Kids,Apex Prime,Product-057,1,1,18.2,2.4,0.132,18.2
2025-07-14,2025,2025-07,Beauty,Apex Value,Product-006,1,1,21.41,2.18,0.1016,21.41
2025-08-26,2025,2025-08,Fitness,Apex Outdoor,Product-079,1,1,38.13,5.23,0.1372,38.13
2025-08-16,2025,2025-08,Beauty,Apex Prime,Product-022,1,1,29.51,4.41,0.1495,29.51
2025-10-03,2025,2025-10,Kids,Apex Outdoor,Product-033,1,1,20.01,2.51,0.1254,20.01
2025-09-30,2025,2025-09,Home,Apex Outdoor,Product-055,1,1,26.29,4.55,0.1731,26.29
2025-08-29,2025,2025-08,Kids,Apex Value,Product-060,1,1,20.22,3.62,0.1788,20.22
2025-09-12,2025,2025-09,Home,Apex Essentials,Product-031,1,1,22.2,2.82,0.1272,22.2
2025-12-11,2025,2025-12,Electronics,Apex Prime,Product-045,1,1,70.85,7.72,0.109,70.85
2025-11-09,2025,2025-11,Kids,Apex Outdoor,Product-001,1,1,8.47,1.42,0.1677,8.47
2025-11-23,2025,2025-11,Fitness,Apex Prime,Product-012,1,1,51.84,7.83,0.1511,51.84
2025-07-16,2025,2025-07,Kids,Apex Value,Product-004,1,1,14.06,2.31,0.164,14.06
2025-08-30,2025,2025-08,Kitchen,Apex Outdoor,Product-006,1,1,29.48,5.08,0.1722,29.48
2025-11-07,2025,2025-11,Electronics,Apex Outdoor,Product-046,1,1,72.94,10.11,0.1386,72.94
2025-09-13,2025,2025-09,Beauty,Apex Essentials,Product-026,1,1,18.13,2.81,0.1552,18.13
2025-10-23,2025,2025-10,Beauty,Apex Value,Product-032,1,1,17.65,2.9,0.1641,17.65
2025-08-15,2025,2025-08,Electronics,Apex Outdoor,Product-039,1,1,44.31,4.59,0.1035,44.31
2025-07-06,2025,2025-07,Kitchen,Apex Essentials,Product-061,1,1,11.1,1.94,0.1746,11.1
2025-12-12,2025,2025-12,Electronics,Apex Value,Product-015,1,1,47.92,5.89,0.123,47.92
2025-10-08,2025,2025-10,Beauty,Apex Essentials,Product-024,1,1,23.21,3.64,0.1567,23.21
2025-12-14,2025,2025-12,Home,Apex Prime,Product-056,1,2,54.62,8.82,0.1615,54.62
2025-07-01,2025,2025-07,Kitchen,Apex Essentials,Product-064,1,1,18.16,2.33,0.1283,18.16
2025-07-06,2025,2025-07,Home,Apex Outdoor,Product-030,1,1,35.5,5.31,0.1495,35.5
2025-07-31,2025,2025-07,Kids,Apex Value,Product-067,1,1,8.0,0.82,0.1022,8.0
2025-09-07,2025,2025-09,Kids,Apex Prime,Product-043,1,1,21.18,2.21,0.1043,21.18
2025-07-07,2025,2025-07,Beauty,Apex Essentials,Product-060,1,1,17.96,2.55,0.1418,17.96
2025-11-02,2025,2025-11,Electronics,Apex Prime,Product-013,1,2,138.02,19.71,0.1428,138.02
2025-10-30,2025,2025-10,Kids,Apex Value,Product-037,1,1,11.5,1.45,0.1262,11.5
2025-07-18,2025,2025-07,Beauty,Apex Prime,Product-046,1,1,18.39,3.1,0.1688,18.39
2025-12-11,2025,2025-12,Kitchen,Apex Outdoor,Product-028,1,1,29.04,5.13,0.1767,29.04
2025-08-01,2025,2025-08,Fitness,Apex Outdoor,Product-061,1,1,56.29,9.06,0.161,56.29
2025-11-20,2025,2025-11,Kids,Apex Essentials,Product-076,1,1,30.25,3.48,0.1151,30.25
2025-07-15,2025,2025-07,Kitchen,Apex Value,Product-024,1,1,27.79,3.38,0.1218,27.79
2025-11-27,2025,2025-11,Kids,Apex Essentials,Product-035,1,1,8.62,1.18,0.1365,8.62
2025-10-19,2025,2025-10,Electronics,Apex Outdoor,Product-025,1,2,98.95,16.93,0.1711,98.95
2025-07-15,2025,2025-07,Kitchen,Apex Prime,Product-001,1,1,24.33,2.68,0.1102,24.33
2025-10-17,2025,2025-10,Fitness,Apex Value,Product-052,1,2,69.83,8.32,0.1192,69.83
2025-12-05,2025,2025-12,Fitness,Apex Prime,Product-012,1,1,47.32,6.53,0.1379,47.32
2025-07-05,2025,2025-07,Fitness,Apex Prime,Product-051,1,1,47.43,7.09,0.1495,47.43
2025-08-23,2025,2025-08,Home,Apex Outdoor,Product-076,1,2,95.5,12.12,0.1269,95.5
2025-07-06,2025,2025-07,Home,Apex Outdoor,Product-052,1,2,57.24,6.6,0.1153,57.24
2025-07-09,2025,2025-07,Electronics,Apex Essentials,Product-058,1,1,58.47,7.88,0.1348,58.47
2025-08-24,2025,2025-08,Kitchen,Apex Prime,Product-053,1,2,44.45,6.66,0.1498,44.45
2025-07-23,2025,2025-07,Fitness,Apex Outdoor,Product-071,1,1,29.8,5.31,0.1781,29.8
2025-10-11,2025,2025-10,Kids,Apex Prime,Product-030,1,1,33.01,5.21,0.1579,33.01
2025-12-01,2025,2025-12,Kids,Apex Outdoor,Product-056,1,1,13.94,1.49,0.1068,13.94
2025-11-28,2025,2025-11,Kids,Apex Essentials,Product-073,1,1,30.93,3.13,0.1013,30.93
2025-10-15,2025,2025-10,Beauty,Apex Outdoor,Product-034,1,1,8.0,0.99,0.124,8.0
2025-08-20,2025,2025-08,Kids,Apex Outdoor,Product-008,1,1,31.69,3.3,0.1041,31.69
2025-08-25,2025,2025-08,Kids,Apex Outdoor,Product-009,1,1,14.01,2.24,0.1597,14.01
2025-11-26,2025,2025-11,Fitness,Apex Essentials,Product-033,1,1,28.54,4.14,0.1449,28.54
2025-11-17,2025,2025-11,Home,Apex Prime,Product-018,1,1,19.3,2.72,0.1407,19.3
2025-07-06,2025,2025-07,Beauty,Apex Essentials,Product-068,1,2,25.53,3.22,0.1262,25.53
2025-12-08,2025,2025-12,Fitness,Apex Outdoor,Product-038,1,2,119.39,12.87,0.1078,119.39
2025-07-13,2025,2025-07,Fitness,Apex Outdoor,Product-068,1,1,41.93,5.67,0.1352,41.93
2025-07-06,2025,2025-07,Beauty,Apex Essentials,Product-056,1,1,29.52,4.59,0.1554,29.52
2025-12-24,2025,2025-12,Beauty,Apex Value,Product-049,1,1,25.85,2.89,0.1117,25.85
2025-11-26,2025,2025-11,Kitchen,Apex Prime,Product-070,1,1,24.88,3.11,0.1249,24.88
2025-12-04,2025,2025-12,Home,Apex Value,Product-023,1,1,30.26,5.23,0.1728,30.26
2025-12-11,2025,2025-12,Electronics,Apex Value,Product-034,1,1,74.36,11.39,0.1532,74.36
2025-09-13,2025,2025-09,Beauty,Apex Value,Product-080,1,1,26.68,4.16,0.1559,26.68
2025-09-25,2025,2025-09,Home,Apex Outdoor,Product-041,1,1,50.3,6.16,0.1225,50.3
2025-11-07,2025,2025-11,Beauty,Apex Value,Product-071,1,1,13.26,1.98,0.1496,13.26
2025-08-08,2025,2025-08,Kids,Apex Essentials,Product-057,1,2,41.72,6.15,0.1474,41.72
2025-08-13,2025,2025-08,Fitness,Apex Essentials,Product-078,1,1,50.66,5.94,0.1173,50.66
2025-09-20,2025,2025-09,Home,Apex Outdoor,Product-047,1,1,20.15,3.39,0.168,20.15
2025-07-17,2025,2025-07,Kids,Apex Prime,Product-013,1,1,18.66,2.75,0.1475,18.66
2025-11-03,2025,2025-11,Kitchen,Apex Outdoor,Product-009,1,1,8.98,1.34,0.1492,8.98
2025-11-19,2025,2025-11,Beauty,Apex Prime,Product-020,1,1,32.83,4.13,0.1258,32.83
2025-10-28,2025,2025-10,Beauty,Apex Value,Product-072,1,1,22.0,3.83,0.1739,22.0
2025-09-15,2025,2025-09,Beauty,Apex Prime,Product-003,1,1,22.84,3.04,0.1333,22.84
2025-08-14,2025,2025-08,Beauty,Apex Value,Product-015,1,1,34.38,3.96,0.1152,34.38
2025-11-17,2025,2025-11,Kitchen,Apex Outdoor,Product-065,1,1,36.55,6.04,0.1653,36.55
2025-10-01,2025,2025-10,Kitchen,Apex Essentials,Product-060,1,1,8.0,1.31,0.1643,8.0
2025-08-27,2025,2025-08,Beauty,Apex Prime,Product-038,1,1,8.0,0.82,0.1025,8.0
2025-07-11,2025,2025-07,Kitchen,Apex Outdoor,Product-037,1,1,12.77,1.85,0.1446,12.77
2025-10-27,2025,2025-10,Kids,Apex Essentials,Product-059,1,1,34.74,4.87,0.1401,34.74
2025-08-28,2025,2025-08,Kitchen,Apex Value,Product-010,1,1,19.16,2.57,0.1341,19.16
2025-11-20,2025,2025-11,Beauty,Apex Prime,Product-038,1,1,20.06,3.59,0.1792,20.06
2025-07-20,2025,2025-07,Kitchen,Apex Prime,Product-002,1,2,65.52,10.49,0.1601,65.52
2025-10-23,2025,2025-10,Kitchen,Apex Outdoor,Product-076,1,1,12.89,1.9,0.1474,12.89
2025-11-27,2025,2025-11,Kids,Apex Value,Product-009,1,1,30.14,3.54,0.1173,30.14
2025-10-23,2025,2025-10,Kids,Apex Essentials,Product-074,1,2,18.45,2.75,0.1492,18.45
2025-07-04,2025,2025-07,Home,Apex Value,Product-078,1,1,35.67,6.3,0.1766,35.67
2025-11-21,2025,2025-11,Kitchen,Apex Prime,Product-024,1,1,19.01,3.14,0.1652,19.01
2025-08-27,2025,2025-08,Home,Apex Prime,Product-045,1,1,36.63,4.25,0.1161,36.63
2025-07-08,2025,2025-07,Kids,Apex Value,Product-061,1,1,12.74,2.28,0.1788,12.74
2025-09-05,2025,2025-09,Kids,Apex Value,Product-041,1,1,8.0,0.83,0.1035,8.0
2025-11-22,2025,2025-11,Beauty,Apex Outdoor,Product-033,1,1,8.0,1.21,0.1518,8.0
2025-10-15,2025,2025-10,Fitness,Apex Prime,Product-031,1,1,44.14,4.71,0.1066,44.14
2025-09-03,2025,2025-09,Home,Apex Value,Product-049,1,1,41.63,6.98,0.1676,41.63
2025-12-27,2025,2025-12,Electronics,Apex Outdoor,Product-041,1,1,72.85,9.52,0.1307,72.85
2025-11-13,2025,2025-11,Beauty,Apex Prime,Product-015,1,1,26.21,4.68,0.1786,26.21
2025-10-04,2025,2025-10,Kitchen,Apex Essentials,Product-050,1,1,9.45,1.08,0.1144,9.45
2025-11-06,2025,2025-11,Electronics,Apex Outdoor,Product-073,1,1,49.82,6.77,0.1359,49.82
2025-11-02,2025,2025-11,Kids,Apex Prime,Product-010,1,1,23.12,3.02,0.1307,23.12
2025-08-27,2025,2025-08,Fitness,Apex Outdoor,Product-021,1,1,43.71,6.9,0.1578,43.71
2025-07-14,2025,2025-07,Beauty,Apex Prime,Product-019,1,1,8.0,0.95,0.1193,8.0
2025-12-13,2025,2025-12,Fitness,Apex Value,Product-012,1,1,30.91,3.43,0.1111,30.91
2025-09-26,2025,2025-09,Kitchen,Apex Prime,Product-076,1,1,26.51,2.89,0.109,26.51
2025-08-21,2025,2025-08,Electronics,Apex Value,Product-010,1,1,68.34,9.76,0.1428,68.34
2025-10-05,2025,2025-10,Fitness,Apex Value,Product-049,1,1,35.1,4.84,0.1379,35.1
2025-07-11,2025,2025-07,Kitchen,Apex Prime,Product-025,1,2,55.01,9.62,0.1748,55.01
2025-10-17,2025,2025-10,Kitchen,Apex Outdoor,Product-038,1,1,32.95,4.31,0.1307,32.95
2025-12-29,2025,2025-12,Beauty,Apex Prime,Product-006,1,1,20.04,2.48,0.1238,20.04
2025-09-01,2025,2025-09,Electronics,Apex Value,Product-051,1,2,115.7,16.73,0.1446,115.7
2025-07-31,2025,2025-07,Kids,Apex Outdoor,Product-047,1,1,24.38,3.76,0.1541,24.38
2025-11-25,2025,2025-11,Kitchen,Apex Essentials,Product-030,1,2,27.66,3.08,0.1115,27.66
2025-10-12,2025,2025-10,Fitness,Apex Prime,Product-017,1,1,23.91,3.64,0.1524,23.91
2025-10-20,2025,2025-10,Kids,Apex Essentials,Product-027,1,1,12.9,1.75,0.1358,12.9
2025-07-08,2025,2025-07,Beauty,Apex Value,Product-047,1,1,17.95,2.66,0.1484,17.95
2025-11-16,2025,2025-11,Beauty,Apex Value,Product-049,1,1,21.75,2.18,0.1001,21.75
2025-07-01,2025,2025-07,Kids,Apex Essentials,Product-036,1,1,18.4,2.59,0.1406,18.4
2025-07-07,2025,2025-07,Electronics,Apex Outdoor,Product-030,1,2,133.76,18.45,0.1379,133.76
2025-12-20,2025,2025-12,Fitness,Apex Essentials,Product-041,1,1,55.03,6.57,0.1193,55.03
2025-10-27,2025,2025-10,Kitchen,Apex Value,Product-026,1,1,15.64,2.09,0.1337,15.64
2025-08-16,2025,2025-08,Kitchen,Apex Value,Product-074,1,1,19.14,2.46,0.1287,19.14
2025-12-13,2025,2025-12,Electronics,Apex Essentials,Product-013,1,2,143.28,17.27,0.1205,143.28
2025-09-04,2025,2025-09,Kitchen,Apex Outdoor,Product-048,1,2,79.04,8.27,0.1046,79.04
2025-12-13,2025,2025-12,Electronics,Apex Outdoor,Product-030,1,1,45.23,5.1,0.1128,45.23
2025-09-28,2025,2025-09,Home,Apex Prime,Product-078,1,1,24.9,4.2,0.1688,24.9
2025-07-31,2025,2025-07,Beauty,Apex Essentials,Product-055,1,1,8.0,1.23,0.1542,8.0
2025-09-22,2025,2025-09,Beauty,Apex Outdoor,Product-037,1,1,12.17,1.67,0.1375,12.17
2025-07-03,2025,2025-07,Fitness,Apex Outdoor,Product-034,1,1,49.93,6.06,0.1213,49.93
2025-11-15,2025,2025-11,Home,Apex Essentials,Product-078,1,1,31.87,3.44,0.1078,31.87
2025-09-13,2025,2025-09,Electronics,Apex Outdoor,Product-078,1,1,65.33,11.34,0.1736,65.33
2025-11-01,2025,2025-11,Fitness,Apex Outdoor,Product-046,1,1,35.55,3.89,0.1094,35.55
2025-12-27,2025,2025-12,Fitness,Apex Prime,Product-020,1,1,40.87,4.84,0.1184,40.87
2025-08-07,2025,2025-08,Fitness,Apex Essentials,Product-040,1,1,43.09,7.37,0.1711,43.09
2025-08-24,2025,2025-08,Kids,Apex Prime,Product-001,1,2,25.41,2.82,0.1109,25.41
2025-07-17,2025,2025-07,Kitchen,Apex Value,Product-028,1,1,28.57,3.28,0.1147,28.57
2025-07-14,2025,2025-07,Beauty,Apex Prime,Product-043,1,1,18.48,2.66,0.1442,18.48
2025-12-14,2025,2025-12,Beauty,Apex Outdoor,Product-052,1,2,47.6,7.77,0.1633,47.6
2025-08-22,2025,2025-08,Electronics,Apex Value,Product-061,1,1,58.36,9.45,0.162,58.36
2025-07-19,2025,2025-07,Fitness,Apex Value,Product-059,1,1,54.75,6.88,0.1256,54.75
2025-10-15,2025,2025-10,Electronics,Apex Value,Product-018,1,2,98.96,12.14,0.1227,98.96
2025-08-13,2025,2025-08,Kitchen,Apex Essentials,Product-022,1,1,26.82,3.25,0.121,26.82
2025-09-01,2025,2025-09,Beauty,Apex Outdoor,Product-029,1,1,25.3,2.87,0.1136,25.3
2025-10-16,2025,2025-10,Fitness,Apex Outdoor,Product-047,1,1,48.03,5.1,0.1062,48.03
2025-08-27,2025,2025-08,Kitchen,Apex Value,Product-017,1,1,15.91,2.84,0.1783,15.91
2025-12-03,2025,2025-12,Fitness,Apex Outdoor,Product-031,1,1,44.58,5.79,0.1299,44.58
2025-10-14,2025,2025-10,Beauty,Apex Prime,Product-033,1,1,10.42,1.71,0.164,10.42
2025-12-21,2025,2025-12,Home,Apex Essentials,Product-050,1,1,50.53,5.23,0.1036,50.53
2025-10-07,2025,2025-10,Beauty,Apex Prime,Product-023,1,2,37.66,4.12,0.1094,37.66
2025-08-06,2025,2025-08,Kids,Apex Prime,Product-069,1,1,27.22,4.37,0.1607,27.22
2025-08-27,2025,2025-08,Electronics,Apex Prime,Product-046,1,1,78.79,13.76,0.1746,78.79
2025-09-10,2025,2025-09,Beauty,Apex Outdoor,Product-004,1,1,15.65,2.28,0.1456,15.65
2025-09-22,2025,2025-09,Fitness,Apex Value,Product-002,1,1,60.67,8.99,0.1482,60.67
2025-07-04,2025,2025-07,Home,Apex Outdoor,Product-060,1,1,43.29,5.43,0.1255,43.29
2025-07-09,2025,2025-07,Kitchen,Apex Outdoor,Product-057,1,1,37.3,6.48,0.1738,37.3
2025-12-23,2025,2025-12,Kitchen,Apex Prime,Product-017,1,1,26.36,3.96,0.1504,26.36
2025-08-15,2025,2025-08,Kitchen,Apex Prime,Product-065,1,1,23.07,4.14,0.1794,23.07
2025-11-25,2025,2025-11,Beauty,Apex Essentials,Product-011,1,1,25.11,3.81,0.1517,25.11
2025-10-30,2025,2025-10,Home,Apex Essentials,Product-016,1,1,24.85,3.51,0.1412,24.85
2025-12-30,2025,2025-12,Kids,Apex Outdoor,Product-012,1,2,32.12,5.13,0.1596,32.12
2025-08-11,2025,2025-08,Beauty,Apex Prime,Product-057,1,1,28.37,4.26,0.1503,28.37
2025-12-04,2025,2025-12,Beauty,Apex Prime,Product-043,1,2,66.81,6.69,0.1001,66.81
2025-11-18,2025,2025-11,Fitness,Apex Prime,Product-028,1,1,43.15,6.36,0.1473,43.15
2025-12-18,2025,2025-12,Home,Apex Outdoor,Product-043,1,1,52.01,6.05,0.1163,52.01
2025-10-27,2025,2025-10,Electronics,Apex Essentials,Product-008,1,1,66.26,7.67,0.1158,66.26
2025-11-14,2025,2025-11,Kitchen,Apex Outdoor,Product-001,1,3,94.14,11.02,0.1171,94.14
2025-12-14,2025,2025-12,Fitness,Apex Value,Product-061,1,2,102.4,16.44,0.1605,102.4
2025-11-04,2025,2025-11,Kitchen,Apex Value,Product-016,1,1,27.1,3.64,0.1342,27.1
2025-07-24,2025,2025-07,Electronics,Apex Outdoor,Product-017,1,2,137.78,23.12,0.1678,137.78
2025-11-15,2025,2025-11,Beauty,Apex Outdoor,Product-059,1,1,26.42,4.29,0.1622,26.42
2025-10-25,2025,2025-10,Kitchen,Apex Essentials,Product-073,1,1,34.93,5.06,0.145,34.93
2025-07-09,2025,2025-07,Kitchen,Apex Prime,Product-055,1,1,38.06,4.49,0.118,38.06
2025-09-28,2025,2025-09,Electronics,Apex Prime,Product-041,1,1,75.22,7.88,0.1047,75.22
2025-12-23,2025,2025-12,Kitchen,Apex Outdoor,Product-044,1,1,39.53,4.29,0.1084,39.53
2025-07-04,2025,2025-07,Fitness,Apex Value,Product-024,1,1,46.06,5.3,0.1151,46.06
2025-09-19,2025,2025-09,Fitness,Apex Prime,Product-039,1,1,40.96,5.7,0.1391,40.96
2025-07-23,2025,2025-07,Fitness,Apex Prime,Product-034,1,2,105.48,13.45,0.1275,105.48
2025-11-13,2025,2025-11,Electronics,Apex Value,Product-043,1,1,65.29,10.73,0.1644,65.29
2025-08-01,2025,2025-08,Fitness,Apex Essentials,Product-057,1,1,37.52,4.01,0.107,37.52
2025-10-15,2025,2025-10,Kitchen,Apex Prime,Product-007,1,1,23.43,4.05,0.173,23.43
2025-10-16,2025,2025-10,Fitness,Apex Prime,Product-077,1,2,72.22,9.55,0.1323,72.22
2025-12-01,2025,2025-12,Beauty,Apex Outdoor,Product-030,1,1,27.21,4.41,0.162,27.21
2025-09-17,2025,2025-09,Fitness,Apex Essentials,Product-070,1,1,56.08,7.26,0.1295,56.08
2025-10-25,2025,2025-10,Kids,Apex Prime,Product-043,1,1,12.36,2.02,0.1637,12.36
2025-07-24,2025,2025-07,Beauty,Apex Prime,Product-001,1,1,20.53,2.1,0.1024,20.53
2025-11-01,2025,2025-11,Kitchen,Apex Prime,Product-004,1,1,32.72,4.43,0.1355,32.72
2025-11-12,2025,2025-11,Home,Apex Prime,Product-054,1,1,37.81,5.27,0.1395,37.81
2025-09-27,2025,2025-09,Fitness,Apex Essentials,Product-065,1,1,32.56,5.78,0.1775,32.56
2025-12-26,2025,2025-12,Kids,Apex Value,Product-039,1,1,8.0,1.14,0.142,8.0
2025-07-14,2025,2025-07,Kitchen,Apex Prime,Product-077,1,1,25.26,3.28,0.13,25.26
2025-11-26,2025,2025-11,Home,Apex Essentials,Product-019,1,2,70.61,10.64,0.1507,70.61
2025-10-19,2025,2025-10,Electronics,Apex Essentials,Product-029,1,2,114.25,14.89,0.1303,114.25
2025-12-25,2025,2025-12,Beauty,Apex Prime,Product-053,1,1,21.59,3.77,0.1748,21.59
2025-11-13,2025,2025-11,Electronics,Apex Prime,Product-057,1,1,58.49,7.43,0.1271,58.49
2025-07-27,2025,2025-07,Kitchen,Apex Outdoor,Product-060,1,1,20.47,3.15,0.1538,20.47
2025-07-29,2025,2025-07,Home,Apex Essentials,Product-050,1,1,37.68,5.19,0.1378,37.68
2025-10-20,2025,2025-10,Home,Apex Essentials,Product-003,1,2,101.4,12.0,0.1183,101.4
2025-09-01,2025,2025-09,Home,Apex Outdoor,Product-062,1,1,24.67,3.16,0.128,24.67
2025-09-14,2025,2025-09,Beauty,Apex Prime,Product-017,1,1,26.09,4.36,0.1673,26.09
2025-07-11,2025,2025-07,Kids,Apex Value,Product-013,1,1,33.68,5.49,0.1629,33.68
2025-09-06,2025,2025-09,Kitchen,Apex Prime,Product-057,1,3,130.88,18.04,0.1378,130.88
2025-09-28,2025,2025-09,Kitchen,Apex Essentials,Product-068,1,1,25.17,3.93,0.156,25.17
2025-12-11,2025,2025-12,Home,Apex Value,Product-033,1,3,110.16,19.48,0.1768,110.16
2025-07-10,2025,2025-07,Kids,Apex Outdoor,Product-043,1,1,24.95,2.64,0.1059,24.95
2025-07-16,2025,2025-07,Electronics,Apex Outdoor,Product-008,1,1,62.03,9.11,0.1468,62.03
2025-12-23,2025,2025-12,Fitness,Apex Value,Product-041,1,1,41.88,5.42,0.1294,41.88
2025-12-11,2025,2025-12,Electronics,Apex Outdoor,Product-052,1,1,65.05,10.04,0.1544,65.05
2025-11-18,2025,2025-11,Kids,Apex Prime,Product-021,1,1,28.52,3.76,0.1318,28.52
2025-09-01,2025,2025-09,Home,Apex Value,Product-029,1,3,122.12,13.52,0.1107,122.12
2025-07-06,2025,2025-07,Kids,Apex Value,Product-040,1,1,8.0,1.03,0.1283,8.0
2025-09-25,2025,2025-09,Kids,Apex Prime,Product-045,1,1,32.26,5.58,0.1729,32.26
2025-12-18,2025,2025-12,Fitness,Apex Outdoor,Product-010,1,2,100.07,16.51,0.165,100.07
2025-10-27,2025,2025-10,Fitness,Apex Prime,Product-077,1,1,32.14,4.79,0.149,32.14
2025-10-02,2025,2025-10,Electronics,Apex Prime,Product-042,1,1,46.76,8.36,0.1788,46.76
2025-11-29,2025,2025-11,Home,Apex Prime,Product-077,1,3,42.8,5.64,0.1317,42.8
2025-07-03,2025,2025-07,Kitchen,Apex Essentials,Product-045,1,1,33.01,4.81,0.1456,33.01
2025-09-19,2025,2025-09,Beauty,Apex Prime,Product-013,1,1,21.4,2.3,0.1073,21.4
2025-11-08,2025,2025-11,Fitness,Apex Essentials,Product-006,1,1,28.5,5.08,0.1782,28.5
2025-08-20,2025,2025-08,Kitchen,Apex Essentials,Product-029,1,1,17.73,2.75,0.1551,17.73
2025-09-25,2025,2025-09,Fitness,Apex Essentials,Product-069,1,1,43.47,5.76,0.1326,43.47
2025-09-11,2025,2025-09,Kids,Apex Value,Product-040,1,1,22.97,3.67,0.1598,22.97
2025-11-14,2025,2025-11,Kitchen,Apex Value,Product-073,1,1,29.8,4.03,0.1351,29.8
2025-10-27,2025,2025-10,Home,Apex Outdoor,Product-041,1,1,31.69,4.15,0.1308,31.69
2025-07-18,2025,2025-07,Kids,Apex Prime,Product-034,1,1,45.95,5.22,0.1136,45.95
2025-10-25,2025,2025-10,Kitchen,Apex Outdoor,Product-041,1,2,81.42,9.5,0.1167,81.42
2025-12-31,2025,2025-12,Beauty,Apex Essentials,Product-012,1,1,20.09,3.31,0.1648,20.09
2025-11-01,2025,2025-11,Electronics,Apex Value,Product-029,1,1,61.51,10.06,0.1635,61.51
2025-07-16,2025,2025-07,Kids,Apex Outdoor,Product-058,1,1,17.92,2.44,0.1359,17.92
2025-09-07,2025,2025-09,Electronics,Apex Prime,Product-060,1,1,73.88,11.53,0.1561,73.88
2025-09-23,2025,2025-09,Kids,Apex Value,Product-053,1,1,28.68,4.78,0.1668,28.68
2025-09-12,2025,2025-09,Kids,Apex Essentials,Product-045,1,1,12.63,2.19,0.1735,12.63
2025-07-26,2025,2025-07,Electronics,Apex Outdoor,Product-008,1,1,66.13,11.41,0.1725,66.13
2025-12-28,2025,2025-12,Kitchen,Apex Essentials,Product-080,1,1,35.96,3.84,0.1068,35.96
2025-07-05,2025,2025-07,Home,Apex Prime,Product-021,1,1,34.81,4.65,0.1336,34.81
2025-10-03,2025,2025-10,Kitchen,Apex Essentials,Product-040,1,2,46.88,4.8,0.1024,46.88
2025-12-03,2025,2025-12,Kitchen,Apex Prime,Product-032,1,1,27.06,3.21,0.1186,27.06
2025-12-23,2025,2025-12,Kids,Apex Value,Product-032,1,1,8.0,0.87,0.1086,8.0
2025-08-25,2025,2025-08,Kitchen,Apex Outdoor,Product-007,1,2,55.52,9.33,0.168,55.52
2025-08-25,2025,2025-08,Electronics,Apex Value,Product-038,1,1,84.32,14.28,0.1694,84.32
2025-09-30,2025,2025-09,Electronics,Apex Value,Product-056,1,1,62.35,10.49,0.1682,62.35
2025-08-27,2025,2025-08,Electronics,Apex Essentials,Product-069,1,1,65.23,10.38,0.1592,65.23
2025-10-21,2025,2025-10,Electronics,Apex Value,Product-074,1,1,65.24,10.66,0.1634,65.24
2025-07-01,2025,2025-07,Kitchen,Apex Outdoor,Product-069,1,1,22.75,3.16,0.1389,22.75
2025-08-20,2025,2025-08,Electronics,Apex Outdoor,Product-037,1,1,63.75,11.42,0.1791,63.75
2025-11-08,2025,2025-11,Kids,Apex Essentials,Product-054,1,2,29.6,4.45,0.1505,29.6
2025-10-27,2025,2025-10,Kids,Apex Outdoor,Product-031,1,1,17.41,2.75,0.1581,17.41
2025-11-21,2025,2025-11,Home,Apex Prime,Product-032,1,1,50.61,7.52,0.1485,50.61
2025-10-30,2025,2025-10,Fitness,Apex Prime,Product-002,1,1,54.04,5.98,0.1107,54.04
2025-11-30,2025,2025-11,Beauty,Apex Value,Product-075,1,1,29.19,2.99,0.1023,29.19
2025-08-10,2025,2025-08,Kids,Apex Outdoor,Product-024,1,2,54.27,9.03,0.1663,54.27
2025-08-25,2025,2025-08,Beauty,Apex Essentials,Product-026,1,1,23.02,4.12,0.1789,23.02
2025-09-13,2025,2025-09,Beauty,Apex Outdoor,Product-038,1,1,10.72,1.83,0.1706,10.72
2025-09-08,2025,2025-09,Beauty,Apex Prime,Product-073,1,1,29.9,3.15,0.1052,29.9
2025-10-27,2025,2025-10,Electronics,Apex Outdoor,Product-062,1,2,144.59,23.02,0.1592,144.59
2025-10-05,2025,2025-10,Fitness,Apex Outdoor,Product-008,1,2,110.05,18.26,0.1659,110.05
2025-12-22,2025,2025-12,Fitness,Apex Prime,Product-018,1,1,54.69,5.81,0.1063,54.69
2025-10-17,2025,2025-10,Electronics,Apex Value,Product-014,1,2,93.05,13.43,0.1443,93.05
2025-08-10,2025,2025-08,Beauty,Apex Prime,Product-003,1,1,9.2,1.24,0.1345,9.2
