Month,Ad Group,Device,Impressions,Clicks,CTR,CPC,Conv Rate,Conversions,Cost,Revenue,Sale Amount,P&L
2025-12,Creator/UGC,Mobile,45027,1182,0.0263,1.39,0.0148,17,1642.98,1175.61,72.11,-467.37
2025-12,Affiliates,Mobile,57459,1152,0.0201,0.79,0.0164,18,910.08,1450.41,81.09,540.33
2025-12,Brand Search,Desktop,41618,1702,0.0409,1.26,0.0246,41,2144.52,4975.38,124.47,2830.86
2025-12,Non-Brand Search,Desktop,22833,472,0.0207,1.04,0.0175,8,490.88,909.7,109.38,418.82
2025-12,Prospecting,Mobile,40853,736,0.018,1.24,0.0161,11,912.64,852.15,86.05,-60.49
2025-12,Retargeting,Mobile,27938,468,0.0168,1.67,0.0244,11,781.56,1069.45,105.84,287.89
2025-12,Creator/UGC,Desktop,49473,779,0.0157,1.33,0.0204,15,1036.07,1082.84,72.34,46.77
2025-12,Affiliates,Mobile,31194,482,0.0155,0.72,0.0129,6,347.04,473.04,84.73,126.0
2025-12,Brand Search,Mobile,26569,1019,0.0384,1.31,0.0223,22,1334.89,2013.41,98.43,678.52
2025-12,Non-Brand Search,Mobile,28346,935,0.033,1.32,0.0141,13,1234.2,1236.84,91.22,2.64
2025-12,Prospecting,Mobile,61138,1163,0.019,1.1,0.0255,29,1279.3,3064.62,101.16,1785.32
2025-12,Retargeting,Desktop,41485,679,0.0164,1.42,0.0276,18,964.18,1548.74,80.38,584.56
2025-12,Creator/UGC,Mobile,48346,881,0.0182,1.19,0.0182,16,1048.39,1383.61,88.17,335.22
2025-12,Affiliates,Mobile,36684,883,0.0241,0.92,0.0162,14,812.36,905.73,62.76,93.37
2025-12,Brand Search,Mobile,36889,1867,0.0506,0.97,0.0249,46,1810.99,3385.06,73.11,1574.07
2025-12,Non-Brand Search,Mobile,34528,509,0.0148,1.06,0.0213,10,539.54,716.42,71.58,176.88
2025-12,Prospecting,Mobile,52502,1459,0.0278,1.19,0.0291,42,1736.21,4069.6,94.34,2333.39
2025-12,Retargeting,Mobile,23291,527,0.0227,1.3,0.0327,17,685.1,1370.31,84.65,685.21
2025-12,Creator/UGC,Desktop,49412,1413,0.0286,1.23,0.0141,19,1737.99,1353.51,66.34,-384.48
2025-12,Affiliates,Mobile,32693,843,0.0258,1.18,0.0145,12,994.74,1064.24,82.82,69.5
2025-12,Brand Search,Mobile,39539,1902,0.0481,1.37,0.0279,53,2605.74,4942.05,87.08,2336.31
2025-12,Non-Brand Search,Desktop,28642,440,0.0154,1.16,0.0196,8,510.4,594.58,74.28,84.18
2025-12,Prospecting,Desktop,55786,783,0.014,1.38,0.0189,14,1080.54,1291.95,90.19,211.41
2025-12,Retargeting,Mobile,21767,708,0.0325,1.07,0.0253,17,757.56,2120.89,136.12,1363.33
2025-12,Creator/UGC,Desktop,47855,850,0.0178,0.93,0.0183,15,790.5,718.29,52.18,-72.21
2025-12,Affiliates,Mobile,40222,526,0.0131,0.93,0.0102,5,489.18,412.96,81.36,-76.22
2025-12,Brand Search,Mobile,36430,1008,0.0277,1.43,0.0355,35,1441.44,3039.26,88.04,1597.82
2025-12,Non-Brand Search,Mobile,30251,625,0.0207,1.3,0.024,14,812.5,1120.63,82.67,308.13
2025-12,Prospecting,Desktop,58661,1243,0.0212,1.44,0.0173,21,1789.92,1987.71,92.52,197.79
2025-12,Retargeting,Desktop,37311,959,0.0257,0.97,0.027,25,930.23,1826.38,74.29,896.15
2025-12,Creator/UGC,Desktop,41467,722,0.0174,1.37,0.0198,14,989.14,1297.68,93.6,308.54
2025-12,Affiliates,Mobile,31820,667,0.021,0.84,0.0126,8,560.28,769.51,95.67,209.23
2025-12,Brand Search,Desktop,28996,1141,0.0394,1.29,0.0284,32,1471.89,2593.03,79.82,1121.14
2025-12,Non-Brand Search,Mobile,24849,598,0.0241,0.91,0.0252,15,544.18,1247.59,84.55,703.41
2025-12,Prospecting,Mobile,60367,1415,0.0234,0.35,0.0218,30,495.25,2938.01,85.54,2442.76
2025-12,Retargeting,Mobile,28161,466,0.0166,1.79,0.0294,13,834.14,1001.76,82.22,167.62
2025-12,Creator/UGC,Desktop,53073,1299,0.0245,1.11,0.0183,23,1441.89,1951.83,89.65,509.94
2025-12,Affiliates,Desktop,42809,1112,0.026,0.57,0.0293,32,633.84,1928.1,58.61,1294.26
2025-12,Brand Search,Mobile,61679,3046,0.0494,0.96,0.0288,87,2924.16,6737.52,75.26,3813.36
2025-12,Non-Brand Search,Desktop,17789,152,0.0086,0.95,0.0194,2,144.4,165.94,79.85,21.54
2025-12,Prospecting,Desktop,51133,506,0.0099,1.69,0.0182,9,855.14,1050.83,105.97,195.69
2025-12,Retargeting,Mobile,51507,972,0.0189,0.95,0.0355,34,923.4,2057.52,57.88,1134.12
2025-12,Creator/UGC,Mobile,55705,1226,0.022,1.37,0.0196,24,1679.62,1516.15,62.18,-163.47
2025-12,Affiliates,Mobile,30382,710,0.0234,0.35,0.0203,14,248.5,1061.61,75.3,813.11
2025-12,Brand Search,Desktop,19553,690,0.0353,1.42,0.0212,14,979.8,1229.59,94.78,249.79
2025-12,Non-Brand Search,Mobile,34209,542,0.0159,1.21,0.0185,10,655.82,704.07,65.03,48.25
2025-12,Prospecting,Mobile,57198,728,0.0127,1.5,0.0158,11,1092.0,941.88,84.51,-150.12
2025-12,Retargeting,Desktop,43034,1455,0.0338,1.53,0.0258,37,2226.15,2656.71,71.78,430.56
2025-12,Creator/UGC,Mobile,58570,1218,0.0208,0.98,0.0135,16,1193.64,1535.09,96.15,341.45
2025-12,Affiliates,Desktop,21774,678,0.0312,0.61,0.0196,13,413.58,1253.85,100.48,840.27
2025-12,Brand Search,Mobile,34448,1387,0.0403,1.78,0.0205,28,2468.86,1683.22,62.92,-785.64
2025-12,Non-Brand Search,Mobile,42811,857,0.02,1.26,0.0118,10,1079.82,840.1,90.85,-239.72
2025-12,Prospecting,Mobile,38133,1112,0.0292,1.29,0.0179,19,1434.48,1797.85,94.58,363.37
2025-12,Retargeting,Mobile,25972,378,0.0146,1.51,0.0288,10,570.78,1135.64,109.22,564.86
2025-12,Creator/UGC,Mobile,54696,463,0.0085,1.21,0.0102,4,560.23,320.57,82.25,-239.66
2025-12,Affiliates,Mobile,30597,530,0.0173,0.91,0.0131,6,482.3,555.17,93.04,72.87
2025-12,Brand Search,Desktop,39042,1330,0.0341,1.42,0.0369,49,1888.6,3049.86,60.76,1161.26
2025-12,Non-Brand Search,Mobile,30962,433,0.014,1.43,0.0121,5,619.19,455.05,89.53,-164.14
2025-12,Prospecting,Desktop,58403,1670,0.0286,1.24,0.0189,31,2070.8,2575.66,84.91,504.86
2025-12,Retargeting,Desktop,49554,791,0.016,1.02,0.0236,18,806.82,1590.52,92.42,783.7
2025-12,Creator/UGC,Mobile,50582,843,0.0167,1.22,0.0149,12,1028.46,1033.66,84.67,5.2
2025-12,Affiliates,Mobile,16638,437,0.0263,0.76,0.0116,5,332.12,439.52,89.25,107.4
2025-12,Brand Search,Mobile,32775,1008,0.0308,1.25,0.0235,23,1260.0,2033.65,89.23,773.65
2025-12,Non-Brand Search,Desktop,33611,483,0.0144,1.46,0.0216,10,705.18,728.59,74.17,23.41
2025-12,Prospecting,Mobile,55267,1589,0.0288,1.78,0.0173,27,2828.42,1659.92,56.88,-1168.5
2025-12,Retargeting,Desktop,22155,702,0.0317,1.55,0.022,15,1088.1,1240.25,88.99,152.15
2025-12,Creator/UGC,Desktop,51844,809,0.0156,0.4,0.0174,14,323.6,1267.06,85.49,943.46
2025-12,Affiliates,Desktop,43647,1023,0.0235,0.82,0.0139,14,838.86,1218.03,88.53,379.17
2025-12,Brand Search,Desktop,28797,1008,0.035,1.24,0.0278,27,1249.92,3109.75,100.38,1859.83
2025-12,Non-Brand Search,Mobile,21037,224,0.0107,1.3,0.0238,5,291.2,410.57,81.18,119.37
2025-12,Prospecting,Mobile,73218,972,0.0133,1.3,0.0249,24,1263.6,2223.68,90.13,960.08
2025-12,Retargeting,Desktop,29875,573,0.0192,1.45,0.0306,17,830.85,1525.02,90.62,694.17
2025-12,Creator/UGC,Mobile,61798,1267,0.0205,1.3,0.0184,23,1647.1,1670.38,77.26,23.28
2025-12,Affiliates,Mobile,28070,713,0.0254,0.48,0.0211,15,342.24,1145.06,81.43,802.82
2025-12,Brand Search,Mobile,26405,997,0.0378,1.35,0.032,31,1345.95,3173.11,101.8,1827.16
2025-12,Non-Brand Search,Desktop,48274,783,0.0162,1.57,0.0169,13,1229.31,1142.93,85.45,-86.38
2025-12,Prospecting,Desktop,40775,473,0.0116,1.44,0.0143,6,681.12,504.19,87.5,-176.93
2025-12,Retargeting,Desktop,36805,938,0.0255,2.01,0.0223,20,1885.38,1787.27,80.63,-98.11
2025-12,Creator/UGC,Mobile,51637,1348,0.0261,1.45,0.0233,31,1954.6,3883.58,113.9,1928.98
2025-12,Affiliates,Mobile,41316,801,0.0194,0.42,0.0207,16,336.42,1625.8,105.14,1289.38
2025-12,Brand Search,Mobile,27804,1089,0.0392,1.47,0.026,28,1600.83,1701.01,63.47,100.18
2025-12,Non-Brand Search,Desktop,30426,585,0.0192,1.28,0.0105,6,748.8,300.78,50.8,-448.02
2025-12,Prospecting,Mobile,55820,1288,0.0231,0.83,0.0259,33,1069.04,3006.42,86.44,1937.38
2025-12,Retargeting,Desktop,22814,626,0.0275,1.06,0.0354,22,663.56,1250.94,58.12,587.38
2025-12,Creator/UGC,Mobile,58544,986,0.0169,0.79,0.0143,14,778.94,925.94,65.5,147.0
2025-12,Affiliates,Mobile,23034,362,0.0157,0.73,0.0229,8,264.26,770.38,91.69,506.12
2025-12,Brand Search,Mobile,41540,1449,0.0349,1.1,0.0301,43,1593.9,3214.48,79.36,1620.58
2025-12,Non-Brand Search,Mobile,29224,664,0.0227,1.32,0.0168,11,876.48,859.86,76.23,-16.62
2025-12,Prospecting,Desktop,60208,1035,0.0172,0.82,0.0185,19,848.7,1578.71,83.39,730.01
2025-12,Retargeting,Mobile,38337,468,0.0122,1.06,0.0242,11,496.08,377.11,37.2,-118.97
2025-12,Creator/UGC,Desktop,52021,1102,0.0212,1.92,0.0193,21,2115.84,1908.56,90.21,-207.28
2025-12,Affiliates,Mobile,44743,842,0.0188,0.61,0.0191,16,513.62,979.38,61.97,465.76
2025-12,Brand Search,Mobile,26226,1004,0.0383,1.3,0.0261,26,1305.2,2190.85,85.09,885.65
2025-12,Non-Brand Search,Desktop,20077,315,0.0157,1.84,0.0202,6,579.6,596.77,89.66,17.17
2025-12,Prospecting,Desktop,46829,1071,0.0229,1.67,0.0255,27,1788.57,2026.83,78.81,238.26
2025-12,Retargeting,Mobile,40840,706,0.0173,1.48,0.0294,20,1044.88,1307.35,63.67,262.47
2025-12,Creator/UGC,Desktop,39023,948,0.0243,1.09,0.0162,15,1033.32,1312.21,81.54,278.89
2025-12,Affiliates,Mobile,27518,656,0.0238,0.74,0.0167,10,485.44,1136.99,101.35,651.55
2025-12,Brand Search,Desktop,41532,1370,0.033,1.62,0.0194,26,2219.4,1617.73,66.3,-601.67
2025-12,Non-Brand Search,Mobile,14671,382,0.0261,1.88,0.0206,7,718.16,402.2,57.13,-315.96
2025-12,Prospecting,Mobile,66377,1137,0.0171,1.31,0.0124,14,1489.47,993.5,71.65,-495.97
2025-12,Retargeting,Desktop,29323,1009,0.0344,1.64,0.0265,26,1654.76,1937.01,76.59,282.25
2025-12,Creator/UGC,Mobile,43644,660,0.0151,1.38,0.0299,19,910.8,1969.68,107.5,1058.88
2025-12,Affiliates,Desktop,32222,900,0.0279,0.99,0.02,17,891.0,1470.42,83.48,579.42
